Part number,Part name,Additional name,Location,Total balance,Unit,WH,Serial number
8002459,Adapter cable DTM 6P-M12 5S,"Temporary sales stop! 
-Info: Must be used together with 8002477.
-Info: Use with 8002559 for Leica.",FLOOR,2.00,Pcs,WH1,
8002477,Unit cable 3rd PTY DC2/DC3 ECO W QS/S45-QS/S80-3m,"-Info: Must be used with 8002459. 
-Info: Use with 8002009 for Leica.",FLOOR,2.00,Pcs,WH1,
8002493,EXTDC2-MAP30-WC.3-12V/24V,-Info: Documentation 9000860,FLOOR,1.00,Pcs,WH1,
8002514,Push-button NO/NC-MIG2 with snap ring,-Info: P9-513222,FLOOR,4.00,Pcs,WH1,
8002535,DC2-MAP0-2PY-12V/24V-16M,"-Info: Documentation 9000405, 9000876
",FLOOR,5.00,Pcs,WH1,
8002536,DC2-MAP0-ORGPY-12V/24V-16M,"-Info: Documentation 9000405, 9000877
",FLOOR,1.00,Pcs,WH1,
8002570,MIG2-DC3-CAN-MAP50-6R-8NO/NC-6NO,"-Info: Generic MIG2 DC3 CAN kit. OUT3, SW1, SW3, SW6 and SW7 on breakout
-Info: Documentation 9000899",FLOOR,1.00,Pcs,WH1,
8002571,MIG2-DC3-CAN-MAP50-6R-7NO/NC-6NO-1FNR,"-Info: Generic MIG2 DC3 CAN kit. OUT3, SW1, SW3/FNR, SW6 and SW7 on breakout
-Info: Documentation 9000900",FLOOR,1.00,Pcs,WH1,
8002875,DC3-MAP4-eML-Komatsu PC-12,"-Machine adapted: Komatsu PC-12 machines.
-Info: Documentation 9000683, 9000969",FLOOR,2.00,Pcs,WH1,
810209,"ILME Pin CDMA 0,7","-Info: 0,75mm2, Silver Plated",FLOOR,20.00,Pcs,WH1,
810210,"ILME Socket CDFA 0,7","-Info: 0,75mm2, Silver Plated",FLOOR,20.00,Pcs,WH1,
810211,"ILME Pin CDMA 1,5","-Info: 1,5mm2, Silver Plated",FLOOR,20.00,Pcs,WH1,
810212,"ILME Socket CDFA 1,5","-Info: 1,5mm2, Silver plated",FLOOR,20.00,Pcs,WH1,
810218,AMP Junior Timer (JT) 2S connector device,"-Info: Contains Housing 8001944, Socket 8001945 & Shrink tubing 8001379 (40mm)",FLOOR,4.00,Pcs,WH1,
810505,"Tractor lubrication nipple 1/8"" stainless",,FLOOR,2.00,Pcs,WH1,
810643,Deutsch wedgelock W2P (pin DT),,FLOOR,4.00,Pcs,WH1,
810647,Deutsch wedgelock W4P (pin DT) GREEN,,FLOOR,4.00,Pcs,WH1,
810652,Deutsch Socket Size 16 (DT),,FLOOR,20.00,Pcs,WH1,
810653,Deutsch Pin Size 16,,FLOOR,20.00,Pcs,WH1,
810662,Holder Deutsch DT/DTM connector,-Info: Does not fit DT04-8P,FLOOR,2.00,Pcs,WH1,
820108,Deutsch DT04-4P connector device,"-Info: Consist of: Housing:810645, Wedge:810647 & Pin 4 x 810653",FLOOR,3.00,Pcs,WH1,
820109,Deutsch DT04-6P connector device,"-Info: Consist of: Housing:810649, Wedge:810651 & Pin 6 x 810653",FLOOR,4.00,Pcs,WH1,
820110,Deutsch DT04-2P connector device,"-Info: Consist of: Housing:810641, Wedge:810643 & Pin 2 x 810653",FLOOR,4.00,Pcs,WH1,
820112,Deutsch DT04-8PA connector device,"-Info: Consist of: Housing:810655, Wedge:810657 & Pin 8 x 810653",FLOOR,4.00,Pcs,WH1,
820113,Deutsch DT04-12PA connector device,"-Info: Consist of: Housing:810659, Wedge:810661& Pin 12 x 810653",FLOOR,4.00,Pcs,WH1,
820218,Deutsch DT06-4S connector device,"-Info: Consist of: Housing:810644, Wedge:810646 & Socket 4 x 810652",FLOOR,3.00,Pcs,WH1,
820219,Deutsch DT06-2S connector device,"-Info: Consist of: Housing:810640, Wedge:810642 & Socket 2 x 810652",FLOOR,4.00,Pcs,WH1,
820220,Deutsch DT06-6S connector device,"-Info: Consist of: Housing:810648, Wedge:810650 & Socket 6 x 810652",FLOOR,4.00,Pcs,WH1,
820225,Deutsch DT06-8SA connector device,"-Info: Consist of: Housing:810654, Wedge:810656 & Socket 8 x 810652",FLOOR,4.00,Pcs,WH1,
830102,Cable Gland ASC11T PG11 Metal,,FLOOR,2.00,Pcs,WH1,
841105,Electronics Module CM-DC2,,FLOOR,3.00,Pcs,WH1,
841107,Adapter cable AMPS 35S-JT 2S/M12 4S/Term,,FLOOR,2.00,Pcs,WH1,
841108,Adapter cable AMPS 35S-2xJT 2S/SQR 4S/M12 4S/Term,,FLOOR,2.00,Pcs,WH1,
841119,"Switch cable compl TC FCI Sock x4-2,5m","-Info: sparepart kit for button 8000556
-APEM switch
",FLOOR,1.00,Pcs,WH1,
841125,Pressure reducer PY-DC2-With pressure guard,"-Info: Includes 841211 & 841142, available as spare parts",FLOOR,2.00,Pcs,WH1,
841127,Pressure reducer-DC2-Track control 4pcs,-Info: Seal kit 841210,FLOOR,1.00,Pcs,WH1,
841142,Pressure sensor M12 1-10 bar - DC2,,FLOOR,4.00,Pcs,WH1,
841143,Coil 12V-DC2 EMDV-08,-Info: Fits valve 841145,FLOOR,2.00,Pcs,WH1,
841144,Coil 24V-DC2 EMDV-08,-Info: Fits valve 841145,FLOOR,2.00,Pcs,WH1,
841147,Adapter cable AMPS 35S-M12 4S/Term,,FLOOR,2.00,Pcs,WH1,
841148,Adapter cable AMPS Sock x2-JT 2S,,FLOOR,2.00,Pcs,WH1,
841149,Adapter cable AMPS Sock x2-M12 5S,,FLOOR,2.00,Pcs,WH1,
841150,Adapter cable AMPS Sock x2-SQR 4S,,FLOOR,2.00,Pcs,WH1,
841151,Assembly kit-DC2 (Velcro & screw),"-Info: Includes Velcro, screw & mounting plate
-Info: 403384 replaced by 1023885 from 170406",FLOOR,4.00,Pcs,WH1,
841152,"Extension cable 16-pole FCI-FULL 1,5m",,FLOOR,2.00,Pcs,WH1,
841154,Decal - Quick hitch lock - DC2,,FLOOR,4.00,Pcs,WH1,
841155,Decal - Double feeder - DC2,,FLOOR,4.00,Pcs,WH1,
841175,"Switch cable compl WC FCI Sock x4-2,5m","-Info: sparepart kit for button 8000556
-APEM switch
",FLOOR,1.00,Pcs,WH1,
841177,Power cable AMPS 35S-Term-4m,"-Info: Cable 4m X1 35P voltage supply-DC2
",FLOOR,2.00,Pcs,WH1,
841178,Relay cable PWR-MAP CAT M3xx 12V Wire,"-Info: Relay: 1028050
-Cable Voltage supply & relay-DC2
-Rly: Bosch 0 332 209 151.

",FLOOR,2.00,Pcs,WH1,
841180,Adapter cable FCI Sock x2-Wires-2m,,FLOOR,2.00,Pcs,WH1,
841183,Machine cable DC2 AMPS Sock x4-25m,,FLOOR,1.00,Pcs,WH1,
841184,Adapter cable AMPS Sock x2-Wires,,FLOOR,2.00,Pcs,WH1,
841190,"Adapter cable DSUB 25S-2xFCI 16P-2,5m",,FLOOR,4.00,Pcs,WH1,
841192,ILME 21.21 12P MKA V20 connector device,"-Info: Consists of Housing 8001924, Insert 8001931, Pin 8001932 (8pcs), Cover 810208 & Cable gland 8001919",FLOOR,6.00,Pcs,WH1,
841194,Proportional roller MIR1,"-Info: MIR1 (Microprop roller 1)
-Info: Replaced in production by 8002590, 841194 remains as spare part.
",FLOOR,20.00,Pcs,WH1,
841197,ILME 21.21 12S MKAX AP20 connector device,"-Info: Consists of Housing 8001928, Insert 8001933, Socket 8001934 (12pcs), Cover 810207 & Cable gland 8001919",FLOOR,1.00,Pcs,WH1,
841206,Pressure reducer PY-DC2-25bar with Pressure guard,,FLOOR,1.00,Pcs,WH1,
841210,Seal kit-pressure reducer-DC2 (841126 etc),"-Info: Contains 7000836 + 7000837. Used on 841126,841127,841128,7000199,7000823,7000824,7000894,7001095",FLOOR,6.00,Pcs,WH1,
841211,Prop. pressure reduction valve 12V 20 bar - DC2,,FLOOR,2.00,Pcs,WH1,
841294,GripMIG2-L-DC2-AN-MAP53-3R-6NO-1NO/NC,-Info: Generic analouge grip,FLOOR,0.00,Pcs,WH1,
841295,GripMIG2-R-DC2-AN-MAP53-3R-5NO-2NO/NC,-Info: Generic analouge grip,FLOOR,0.00,Pcs,WH1,
841528,MIG2-DC2-AN-MAP50-6R-11NO-3NO/NC,"-Info: Documentation 841616
",FLOOR,13.00,Pcs,WH1,
841529,MIG2-DC2-AN-MAP50-6R-10NO-3NO/NC-1FNR,-Info: Documentation 841616,FLOOR,10.00,Pcs,WH1,
841539,MIG2-DC2-AN-MAP50-6R-10NO-3NO/NC-1FNR,"-Info: Documentation 841616
",FLOOR,1.00,Pcs,WH1,
841802,FCI Pin - 20 pieces-DC2,-Info: Replaces 820104,FLOOR,2.00,Pcs,WH1,
841803,AMPseal Socket kit (20pcs),,FLOOR,4.00,Pcs,WH1,
841804,FCI Socket 20 pieces - DC2,-Info: Replaces 820211 & 820217,FLOOR,2.00,Pcs,WH1,
841830,Adapter cable AMPS 35S-SQR 4S/M12 4S/Term,,FLOOR,2.00,Pcs,WH1,
841868,Decal - MIG2 Empty,,FLOOR,4.00,Pcs,WH1,
841879,Adapter cable AMPS Sock x4-DT 4S,,FLOOR,2.00,Pcs,WH1,
841899,Expansion Module Track control-DC2,,FLOOR,2.00,Pcs,WH1,
842047,Decal sheet - Warning changed function - DC2,,FLOOR,4.00,Pcs,WH1,
842058,Adapter cable AMPS Sock x4-2xJT 2S,,FLOOR,2.00,Pcs,WH1,
842118,Electronics Module C2C,,FLOOR,2.00,Pcs,WH1,
842137,Electronics Module TM2-EC206B-233/EC10-30 DC2 QS-DTM,-Info: Replaces 841106. Protection cap if no QS connected: 8000090,FLOOR,4.00,Pcs,WH1,
842139,Electronics Module TM2-EC206 DC2 QS - DTM,-Info: Replaces 842005,FLOOR,2.00,Pcs,WH1,
842146,Power cable M12 5S-Wires-1m,,FLOOR,2.00,Pcs,WH1,
842147,Extension cable 5-pole M12-FULL 15m,,FLOOR,2.00,Pcs,WH1,
842149,"Adapter cable M12 8P-2xDTM 3S-QLM 4,5m",,FLOOR,2.00,Pcs,WH1,
842156,AMPseal 35S connector device (incl. 20 sockets),-Info: Contains Housing 8001948 & Socket kit 841803,FLOOR,4.00,Pcs,WH1,
842157,Push-button NO-alternately ( hold function )-DC2,-Info: 12mm. With thread & frame,FLOOR,2.00,Pcs,WH1,
842165,Assembly kit-QS-QLM,,FLOOR,4.00,Pcs,WH1,
842167,Push-button NO-alternately ( hold function )-LED-DC2,-Info: Taiway,FLOOR,2.00,Pcs,WH1,
842170,Assembly kit-C2C,,FLOOR,4.00,Pcs,WH1,
842173,"Breakout cable CAN DT-DC2 EC 0,15/0,98m",-Info: DT DT M12,FLOOR,2.00,Pcs,WH1,
842174,Adapter cable FCI Sock x2-M12 5S,,FLOOR,2.00,Pcs,WH1,
842196,Machine cable DC2 AMPS Sock x4-16m,,FLOOR,3.00,Pcs,WH1,
9000071,Decal - GRD/SWD open-close - 25x56mm,,FLOOR,4.00,Pcs,WH1,
9000088,Decal - engcon - Cut out 350x70 - Yellow,,FLOOR,4.00,Pcs,WH1,
9000091,Decal - EC Gen2 with bucket - 30cm,,FLOOR,4.00,Pcs,WH1,
9000092,Decal - EC Gen2 with bucket - 60cm,,FLOOR,4.00,Pcs,WH1,
9000157,Decal - Warning in Cabin - 190x75,,FLOOR,4.00,Pcs,WH1,
9000336,Decal - engcon streamer - 100x500 - Black,,FLOOR,4.00,Pcs,WH1,
9000337,Decal - engcon streamer - 100x500 - Yellow,,FLOOR,4.00,Pcs,WH1,
9000574,Decal - Speed limit Wheel control - 50x44,,FLOOR,4.00,Pcs,WH1,
9000882,Guide - QSC Quick guide - DC2,,FLOOR,4.00,Pcs,WH1,
980102,Decal - Warning on Tilcylinder - 70x39,,FLOOR,4.00,Pcs,WH1,
980103,Decal - engcon - Cut out 68x13 - Black,,FLOOR,4.00,Pcs,WH1,
980104,Decal - engcon - Cut out 68x13 - Yellow,,FLOOR,4.00,Pcs,WH1,
980105,Decal - engcon - Cut out 115x23 - Black,,FLOOR,4.00,Pcs,WH1,
980106,Decal - engcon - Cut out 115x23 - Yellow,,FLOOR,4.00,Pcs,WH1,
980107,Decal - engcon - Cut out 155x30 - Black,,FLOOR,4.00,Pcs,WH1,
980108,Decal - engcon - Cut out 155x30 - Yellow,,FLOOR,4.00,Pcs,WH1,
980109,Decal - engcon - Cut out 198x40 - Black,,FLOOR,4.00,Pcs,WH1,
980110,Decal - engcon - Cut out 198x40 - Yellow,,FLOOR,4.00,Pcs,WH1,
